Date,AAPL,AMZN,BA,BAC,JNJ,MSFT,PFE,WMT,XOM
2011-12-08,11.740968704223633,9.52400016784668,57.41714096069336,4.416455268859863,43.35110092163086,19.962488174438477,11.216109275817871,14.627352714538574,46.83713912963867
2011-12-09,11.82992935180664,9.65149974822998,58.857276916503906,4.519163131713867,43.86088562011719,20.198266983032227,11.421651840209961,14.713133811950684,47.699161529541016
2011-12-12,11.776434898376465,9.47599983215332,58.01448059082031,4.305846691131592,43.16758346557617,20.048940658569336,11.327213287353516,14.655108451843262,46.942691802978516
2011-12-13,11.685368537902832,9.025500297546387,58.01448059082031,4.203139305114746,43.065635681152344,20.24542236328125,11.532755851745605,14.531488418579102,47.22417068481445
2011-12-14,11.426301956176758,9.010499954223633,57.22893524169922,4.1320343017578125,42.943275451660156,20.111814498901367,11.588308334350586,14.544102668762207,46.5849723815918
2011-12-15,11.3887357711792,9.062999725341797,57.77718734741211,4.155734539031982,43.50064468383789,20.088245391845703,11.743858337402344,14.619789123535156,46.93096160888672
2011-12-16,11.451247215270996,9.062999725341797,58.10448455810547,4.108330249786377,43.704551696777344,20.434045791625977,11.682750701904297,14.700518608093262,47.0072021484375
2011-12-19,11.487009048461914,8.966500282287598,57.40897750854492,3.942418098449707,43.181175231933594,20.064664840698242,11.743858337402344,14.576895713806152,46.63774108886719
2011-12-20,11.899956703186035,9.12600040435791,59.27459716796875,4.084629535675049,43.854087829589844,20.457624435424805,11.921623229980469,14.93262004852295,48.0861930847168
2011-12-21,11.914983749389648,8.717499732971191,60.2155876159668,4.1320343017578125,44.15316390991211,20.24542236328125,12.043844223022461,14.983077049255371,48.74297332763672
2011-12-22,11.978094100952148,8.951499938964844,60.78837203979492,4.321648120880127,44.30268478393555,20.28472137451172,12.016070365905762,14.93262004852295,49.42909622192383
2011-12-23,12.121755599975586,8.86400032043457,60.52653503417969,4.424355506896973,44.8464469909668,20.457624435424805,12.127174377441406,15.134451866149902,49.974449157714844
2011-12-27,12.217926979064941,8.81350040435791,60.771995544433594,4.329549789428711,44.873634338378906,20.465484619140625,12.093839645385742,15.09408187866211,50.009647369384766
2011-12-28,12.1010160446167,8.694499969482422,59.94554901123047,4.179437160491943,44.48619842529297,20.292579650878906,11.9605131149292,15.068854331970215,49.36457061767578
2011-12-29,12.175551414489746,8.692999839782715,60.641075134277344,4.313745975494385,44.778480529785156,20.449764251708984,12.06051254272461,15.134451866149902,50.00380325317383
2011-12-30,12.171944618225098,8.654999732971191,60.019203186035156,4.392753601074219,44.57457733154297,20.40260887145996,12.02161979675293,15.076420783996582,49.704715728759766
2012-01-03,12.359183311462402,8.951499938964844,60.73108673095703,4.582367420196533,44.778480529785156,21.03920555114746,12.20494270324707,15.220223426818848,50.4318733215332
2012-01-04,12.425597190856934,8.875499725341797,60.821102142333984,4.590270519256592,44.5066032409668,21.534337997436523,12.093839645385742,15.063809394836426,50.44361877441406
2012-01-05,12.563553810119629,8.880499839782715,60.1664924621582,4.985300064086914,44.45221710205078,21.754396438598633,11.999403953552246,14.990643501281738,50.29114532470703
2012-01-06,12.694887161254883,9.130499839782715,60.53471374511719,4.882593154907227,44.06479263305664,22.09234619140625,11.982735633850098,14.884686470031738,49.91582107543945
2012-01-09,12.674750328063965,8.928000450134277,60.984764099121094,4.953699111938477,44.13277816772461,21.801559448242188,12.121618270874023,14.930097579956055,50.1386604309082
2012-01-10,12.720129013061523,8.967000007629395,61.36933898925781,5.238121509552002,44.316287994384766,21.880149841308594,12.18828010559082,14.894776344299316,50.26768112182617
2012-01-11,12.699397087097168,8.944999694824219,61.15657424926758,5.427735805511475,44.26870346069336,21.78583526611328,12.166059494018555,14.985603332519531,49.89236068725586
2012-01-12,12.664533615112305,8.796500205993652,61.78664016723633,5.364529609680176,44.336673736572266,22.00589370727539,12.216058731079102,15.010824203491211,49.6929817199707
2012-01-13,12.617044448852539,8.920999526977539,61.04204559326172,5.222320556640625,44.357059478759766,22.202375411987305,12.132728576660156,15.020917892456055,49.77507400512695
2012-01-17,12.76401424407959,9.083000183105469,61.565731048583984,5.119612216949463,44.261905670166016,22.210235595703125,12.18828010559082,15.099125862121582,50.25010299682617
2012-01-18,12.896551132202148,9.472000122070312,61.41843032836914,5.372433662414551,44.370643615722656,22.18665313720703,12.20494270324707,15.139490127563477,50.695762634277344
2012-01-19,12.855679512023926,9.72249984741211,61.827552795410156,5.498842239379883,44.30949401855469,22.100208282470703,12.132728576660156,15.290861129760742,51.03588104248047
2012-01-20,12.63177490234375,9.546500205993652,61.79481887817383,5.58574914932251,44.363861083984375,23.349822998046875,12.166059494018555,15.391770362854004,51.305633544921875
2012-01-23,12.845458984375,9.304499626159668,61.78664016723633,5.727960109710693,44.18033218383789,23.36554527282715,12.06051254272461,15.366547584533691,51.29391098022461
2012-01-24,12.63508129119873,9.350000381469727,61.66390609741211,5.75956392288208,44.18033218383789,23.059030532836914,12.032732009887695,15.487645149230957,51.123836517333984
2012-01-25,13.42400074005127,9.390000343322754,62.04030227661133,5.806967258453369,44.32988357543945,23.23194122314453,12.066060066223145,15.507822036743164,51.147308349609375
2012-01-26,13.362996101379395,9.666000366210938,61.62299346923828,5.767465114593506,44.656131744384766,23.184785842895508,12.016070365905762,15.381681442260742,50.883399963378906
2012-01-27,13.442636489868164,9.768500328063965,61.00111389160156,5.75956392288208,44.56098175048828,22.972578048706055,11.932738304138184,15.316093444824219,50.33218765258789
2012-01-30,13.614847183227539,9.607500076293945,60.68199157714844,5.58574914932251,44.662933349609375,23.27123260498047,11.988288879394531,15.464932441711426,50.13279342651367
2012-01-31,13.719135284423828,9.722000122070312,60.6983642578125,5.63315486907959,44.79887008666992,23.208362579345703,11.888293266296387,15.480071067810059,49.10655975341797
2012-02-01,13.710421562194824,8.972999572753906,61.672096252441406,5.814867973327637,44.64933776855469,23.491291046142578,11.961262702941895,15.686942100524902,49.241432189941406
2012-02-02,13.678265571594238,9.086000442504883,61.54935836791992,5.885972499847412,44.581356048583984,23.53844451904297,11.849000930786133,15.626399993896484,48.983421325683594
2012-02-03,13.815308570861816,9.383999824523926,62.465789794921875,6.194098949432373,44.61534881591797,23.766366958618164,11.899521827697754,15.649102210998535,49.79852294921875
2012-02-06,13.944238662719727,9.156999588012695,61.74573516845703,6.296805381774902,44.30949401855469,23.734928131103516,11.759195327758789,15.611265182495117,50.285247802734375
2012-02-07,14.090306282043457,9.209500312805176,61.532981872558594,6.201998233795166,44.357059478759766,23.852819442749023,11.815327644348145,15.563328742980957,50.631256103515625
